No,R,dR,VE,PE,DE,Xp,dXp,Fw,Ec,I1,Tm,Ss,Cp,Hmix,absHmix,Sc,B,G,v,c11,c12,c44,dB,dG,2G/1-v,H-TS,Fw6,B/G,R dR,R VE,R DE,R v,R dG,dR Ec,dR Tm,VE^2,VE DE,VE Xp,VE Fw,VE I1,VE Ss,VE Cp,VE B,VE G,VE v,VE c11,VE c12,VE c44,DE^2,DE Xp,DE Fw,DE Ec,DE I1,DE Tm,DE Ss,DE Cp,DE Sc,DE B,DE G,DE v,DE c11,DE c12,DE c44,Xp G,dXp dG,Fw I1,Fw Cp,Fw G,Fw c44,I1^2,I1 Cp,I1 G,I1 c44,Ss G,Ss c44,Cp G,Cp c44,G^2,G c12,G c44,c12 c44,c44^2,HV
M-234,129.861472,0.048965799,6.83306,0.16666,4.83314,1.7532632,0.070215048,4.6214818,4.3181606,7.153680508,1760.00843,28.032212,24.74901,-14.8876978,14.8876978,-1.791727798,168.3266,93.3296,0.3466528,293.3216,136.16122,78.99684,0.368510466,0.642204962,285.6967934,11.33171235,9.742882892,1.803571429,0.564895315,0.4937302,0.498223568,0.531199651,0.67959279,0.454636807,0.497245675,0.416466847,0.385966963,0.50455665,0.509735733,0.478058193,0.388398466,0.505757402,0.532930087,0.440779731,0.634176974,0.585714077,0.511678234,0.45035097,0.349838223,0.47840606,0.486704183,0.485369637,0.461816384,0.495691918,0.424676971,0.491483472,0.357538287,0.506763311,0.413908491,0.564779842,0.512919425,0.480692025,0.417192166,0.513202343,0.266028479,0.497199154,0.520807475,0.505738259,0.529527704,0.430240836,0.430818001,0.498870088,0.498081532,0.485828948,0.477462846,0.50613391,0.513700511,0.366877848,0.448168362,0.372528312,0.42435914,0.364138084,649
M-235,129.594816,0.05240382,7.1151,0.1923,5.11518,1.7722368,0.068613475,4.670967,4.1656026,7.216103652,1693.869358,27.898884,24.725934,-13.07587694,13.07587694,-1.710531661,166.68564,103.0728,0.3353712,295.98816,136.95606,88.68876,0.398830419,0.568457977,310.166517,11.01469809,10.38582007,1.617164179,0.607238129,0.550685936,0.549054949,0.452666746,0.56072667,0.470954556,0.513754662,0.469167059,0.43693311,0.557598222,0.566659095,0.529251495,0.433473321,0.554341772,0.560028937,0.526071993,0.645237764,0.630066618,0.550597425,0.547144143,0.399540613,0.529018561,0.539766182,0.505309679,0.510606314,0.511676868,0.467178189,0.538066683,0.347972205,0.539829724,0.496614063,0.587110002,0.557871232,0.522424113,0.510746379,0.601676028,0.223071573,0.557854648,0.578300797,0.594346844,0.631699456,0.477274672,0.4686997,0.584111892,0.593935638,0.566223516,0.569225149,0.587994995,0.607759305,0.45960277,0.515066837,0.474898676,0.496539104,0.470689952,558
M-236,129.804304,0.049761385,6.89641,0.17241,4.89645,1.7575508,0.069998215,4.6326653,4.2840543,7.167814422,1745.21995,28.00289,24.744333,-14.57732067,14.57732067,-1.78862095,167.96218,95.5152,0.3441312,293.92512,136.34209,81.17066,0.3754353,0.625836985,291.2631307,11.37669842,9.885201969,1.758486398,0.57473186,0.506575548,0.509671626,0.513662346,0.653184644,0.458776895,0.501488461,0.428118435,0.397200949,0.516407008,0.522454145,0.489509318,0.398593254,0.516703071,0.539099597,0.459493189,0.637065676,0.595632893,0.520399766,0.471564172,0.360749703,0.489699395,0.498544873,0.49021792,0.472716794,0.49963711,0.434273272,0.501964492,0.347099017,0.514270232,0.431946235,0.570130547,0.522960075,0.490033142,0.437561782,0.532913277,0.256962518,0.510867863,0.533939387,0.525480699,0.55228488,0.4408545,0.439510078,0.517887111,0.519459887,0.503950515,0.498140479,0.524526803,0.534828547,0.386877562,0.463122729,0.394539529,0.440489868,0.386965326,625
M-237,139.77638,0.047365688,4.4444,0.22222,2.55553,1.6022062,0.023496755,4.3244012,5.1488374,6.600878435,1972.52983,30.266364,24.55531,-15.40709926,16.19720692,-1.581087939,150.77627,44.33289,0.3788851,235.21987,111.44333,35.99964,0.359381438,0.757352319,142.7526211,10.52369044,6.539670622,3.401002506,0.59052991,0.057275207,0.108382392,0.932451419,0.954045324,0.531889712,0.543547455,0.055597192,0.058269775,0.095105283,0.084770999,0.07162241,0.018927563,0.078237395,0.169528524,0.047793579,0.201369584,0.167543759,0.127330394,0.047438805,0.051737896,0.103714675,0.102004336,0.133891846,0.092154286,0.145260885,0.082647314,0.10547031,0.848474191,0.14443608,0.047101254,0.170616041,0.132031651,0.113876847,0.039876782,0.082867186,0.073438217,0.072919491,0.099224662,0.082201347,0.094484687,0.031554958,0.019682332,0.078992823,0.078801168,0.090819099,0.080245529,0.08742469,0.090069513,0.040041306,0.079271208,0.038166616,0.074175994,0.039962576,438
M-238,128.05,0.045888407,8.5,0.125,6.625,1.83,0.063432715,4.81625,4.1275,7.3675875,1643.030375,29.025,25.1875,-6.625,11.75,-1.386294361,131.125,133.75,0.3225,266.75,140.625,104.625,0.440323489,0.522010933,394.8339483,12.31313407,12.48113648,0.980373832,0.517631101,0.823493669,0.816358252,0.343226872,0.477327645,0.402149427,0.428373197,0.758866673,0.738165457,0.805777795,0.831541514,0.763847492,0.745798261,0.826389508,0.505964449,0.885892437,0.869642504,0.700449625,0.74569253,0.82114948,0.713531287,0.790698769,0.812984065,0.780433658,0.75902276,0.736226203,0.75888211,0.812247556,0.301789968,0.553431671,0.88630931,0.821811772,0.675971924,0.749501916,0.82254303,0.890235142,0.181506462,0.72490365,0.877640714,0.881981548,0.817923422,0.593111941,0.665095528,0.854649136,0.761457013,0.878179094,0.767828235,0.869232344,0.782703408,0.811638948,0.7379149,0.755745345,0.629793577,0.672667971,225
M-239,138.825,0.049273969,4.75,0.25,3,1.7425,0.140478087,4.4275,4.79,6.6682,1975.36825,27.875,24.2,-14,14,-1.386294361,179.25,84.5,0.3325,317.75,113.25,73,0.457161772,0.521012553,253.1835206,8.768774894,7.53271297,2.121301775,0.612054555,0.119918114,0.193825068,0.588917864,0.544358459,0.513179285,0.568480129,0.09323822,0.102011494,0.192513808,0.147048635,0.120221184,0.005260575,0.119696349,0.306787453,0.23001435,0.135295279,0.369853948,0.164995649,0.245560064,0.0954785,0.20065539,0.178069467,0.189126987,0.157624056,0.23477663,0.119584178,0.172323671,0.835894,0.273412613,0.199355423,0.186918232,0.296289559,0.167876971,0.20522869,0.437034228,0.464271924,0.164865046,0.148562605,0.404634863,0.44253189,0.07839416,0,0.382218872,0.397784282,0.404995284,0.414049078,0.415303767,0.439150156,0.290793881,0.299121031,0.302826296,0.295121956,0.304377821,606
M-240,137.38,0.049253936,4.8,0.2,3,1.72,0.12995194,4.402,4.894,6.6842,2018.2946,28.08,24.34,-12.16,12.16,-1.609437912,179.2,73.6,0.35,309.4,116.8,61.6,0.40901239,0.611539842,226.4615385,14.84815537,7.276126305,2.434782609,0.60481425,0.119926724,0.187576041,0.686103648,0.687115175,0.525150781,0.581730199,0.099634951,0.104280097,0.190754855,0.150451758,0.12875163,0.020664925,0.133111178,0.3133901,0.187125897,0.198893936,0.359303451,0.185050064,0.191381326,0.0954785,0.194880088,0.175461651,0.203346033,0.15862619,0.247798725,0.123202325,0.175174801,0.764745134,0.273285698,0.163845442,0.216180815,0.284604782,0.178342259,0.160701499,0.341073,0.508578988,0.155506425,0.148520396,0.316012224,0.334409126,0.089596115,0.036359051,0.302158817,0.30172181,0.315498,0.306295458,0.328395726,0.333448788,0.207290043,0.252902663,0.208206997,0.239442183,0.203776105,556
M-241,135.65,0.070272352,7,0.25,5,1.74,0.095909881,4.6025,4.0425,7.04505,1490.56075,30.525,24.95,-23.25,25.25,-1.386294361,109,83.5,0.3175,189,110.5,73.5,0.214372871,0.808117055,244.6886447,-6.06928335,9.505233349,1.305389222,0.875611052,0.595736952,0.571181246,0.432787208,1,0.627628691,0.615809886,0.447402793,0.415834846,0.521396041,0.531694436,0.487079655,0.531763475,0.545235847,0.239843166,0.393315063,0.541773652,0.288601931,0.373081459,0.423521358,0.378902617,0.497762605,0.509756297,0.4553923,0.475397608,0.389155933,0.525522646,0.526339013,0.541215913,0.279546829,0.377448294,0.515773926,0.292441279,0.376937061,0.398570443,0.427966376,0.494719651,0.437465935,0.544242686,0.422638127,0.473853011,0.349365547,0.395846132,0.409984337,0.437514938,0.464939197,0.487749713,0.428478353,0.465738051,0.282653264,0.282836589,0.301017536,0.287567281,0.309180274,537
M-242,142.3,0.026975541,4.5,0.25,2.75,1.7275,0.145374775,4.3775,5.6575,6.6663,2129.11825,31.025,24.5,-15.25,16.25,-1.386294361,158,57.25,0.3475,251.25,114.75,50.25,0.433001138,0.72876065,175.4789272,9.290950355,7.036503832,2.759825328,0.318162129,0.088645128,0.15757062,0.755127374,0.927686324,0.314526043,0.313660398,0.062259285,0.073653962,0.150119862,0.101253886,0.085376554,0.051946559,0.086194914,0.200480872,0.101826076,0.125419712,0.204706021,0.145948262,0.117592367,0.070014614,0.159853949,0.135649857,0.243274437,0.122710648,0.227594144,0.129548791,0.136854253,0.87272876,0.186052907,0.095038066,0.163577838,0.173931753,0.144108977,0.100013671,0.212379787,0.695352105,0.132757937,0.153877374,0.186312136,0.228053235,0.077065711,0.053698381,0.178650754,0.203440258,0.22545606,0.246010131,0.195090168,0.227366548,0.103623277,0.156630682,0.11230232,0.165261374,0.12054468,509
M-243,140.16,0.039147616,4.6,0.2,2.8,1.708,0.133479189,4.362,5.588,6.68268,2141.2946,30.6,24.58,-12.8,13.44,-1.609437912,162.2,51.8,0.362,256.2,118,43.4,0.380797549,0.750506058,162.3824451,15.85410096,6.88833036,3.131274131,0.479538503,0.095838223,0.159189457,0.820231713,0.945870788,0.472058211,0.482214291,0.074449915,0.081291591,0.157117759,0.113853782,0.10080622,0.059380684,0.106281519,0.22706556,0.084575279,0.189539799,0.225593322,0.169290973,0.08949517,0.074930251,0.162572619,0.14163164,0.24729747,0.130627068,0.241806483,0.131674084,0.146690652,0.7989562,0.20268721,0.081575223,0.195892091,0.186256743,0.158689137,0.078313175,0.163932826,0.654667717,0.12976282,0.152292466,0.142722007,0.164359615,0.088530775,0.079419947,0.13892307,0.145887101,0.16622464,0.164451244,0.150729955,0.16236394,0.074824752,0.134924228,0.075913388,0.131772226,0.078486175,537
M-244,140.18,0.039214251,4.6,0.2,2.6,1.688,0.142544951,4.352,5.694,6.84082,2248.2946,31.62,24.74,-12.96,13.28,-1.609437912,166.2,60.2,0.342,262.6,120.6,55,0.379269517,0.589492734,182.9787234,17.12593982,6.794121672,2.760797342,0.480529669,0.095989104,0.118855484,0.678958019,0.67027518,0.482845087,0.509922566,0.074449915,0.067377495,0.149365723,0.112272133,0.115933647,0.089777997,0.111527701,0.240993756,0.119032287,0.131392455,0.238432286,0.179855924,0.146103305,0.055799123,0.12889619,0.111006003,0.208924274,0.111307344,0.226632574,0.111271264,0.116142828,0.833167266,0.184039191,0.094041724,0.126553704,0.170117291,0.142141208,0.106279376,0.225011927,0.540740174,0.188146541,0.175482877,0.206425105,0.268337531,0.200666853,0.216327235,0.212431898,0.256269485,0.264925671,0.309604902,0.224824447,0.278614246,0.12041221,0.189433829,0.137433238,0.210268156,0.15332183,509
M-245,143.975,0.012133785,4.25,0.25,2.25,1.5625,0.028755521,4.29,5.9775,6.7806,2225.36825,34.225,24.825,-16,17.5,-1.386294361,141,41.75,0.36,199.5,114.75,41,0.318083327,0.474340704,130.46875,9.65036101,6.233669216,3.377245509,0.113380217,0.041976527,0.060438614,0.875454735,0.495040654,0.12378901,0.119308385,0.032954888,0.031117665,0.054641321,0.050838833,0.060821446,0.08980553,0.052381631,0.115889787,0.030319313,0.104088485,0.081397022,0.120606955,0.062559627,0.025729596,0.054187308,0.054326076,0.147170547,0.058491084,0.141845003,0.080644972,0.058660308,0.946398282,0.086847816,0.026081375,0.082409007,0.061019724,0.087729082,0.040204669,0.055931744,0.044120443,0.124024387,0.115297038,0.059919187,0.136477715,0.157656039,0.191222174,0.068304866,0.130493278,0.117815049,0.191000599,0.069539445,0.143005105,0.029267458,0.072156996,0.044868112,0.11014924,0.065205836,458
M-246,132,0.052486388,6.6,0.2,4.6,1.706,0.074754038,4.476,3.816,7.19394,1632.2946,28.28,24.76,-10.88,11.52,-1.609437912,203.2,92.6,0.334,320.2,150,100,0.340861108,0.432105809,278.0780781,10.96283016,8.041562971,2.194384449,0.6206451,0.467241983,0.468760631,0.484273982,0.357519996,0.428071027,0.494007932,0.374526943,0.345659407,0.443841976,0.439687177,0.448913057,0.356667957,0.46516029,0.677461047,0.417088972,0.530333794,0.633265301,0.564328273,0.577878248,0.310880829,0.424831233,0.427161845,0.334215947,0.430862649,0.394793497,0.392933729,0.452657661,0.491056603,0.609288473,0.38663528,0.487291678,0.538693871,0.512052277,0.519002174,0.486918917,0.175785177,0.416347852,0.338003122,0.475965353,0.700959056,0.460528285,0.460373917,0.497200387,0.695599162,0.486601607,0.694117669,0.500291764,0.719722157,0.360304579,0.50431212,0.481763352,0.644700918,0.610620239,604
M-247,131.31,0.04940965,6.87,0.14,4.93,1.7108,0.075941426,4.4772,3.8286,7.294884,1676.18622,28.361,24.85,-8.672,9.408,-1.595081911,212.08,97.31,0.3304,333.16,156.81,106.21,0.299779078,0.377736114,290.651135,13.55809884,8.054507134,2.179426575,0.577545546,0.517917873,0.526649974,0.448749131,0.266646618,0.401590647,0.475784395,0.423247932,0.398731095,0.485432998,0.481523987,0.503726369,0.409740615,0.517219381,0.765170534,0.468239169,0.571699309,0.709797211,0.641431834,0.651781462,0.366589611,0.475024513,0.477715827,0.394437163,0.490816444,0.471143189,0.450187114,0.511136379,0.442130507,0.703065332,0.445034865,0.538833956,0.617785956,0.593684764,0.601827047,0.526431043,0.150274269,0.45962174,0.360274193,0.51343677,0.758970337,0.537216418,0.547106376,0.546135315,0.766521564,0.53032933,0.759170142,0.543279317,0.784315614,0.403647363,0.569339754,0.544001793,0.730621204,0.694577218,735
M-248,131.655,0.051046778,6.735,0.17,4.765,1.7084,0.075364907,4.4766,3.8223,7.244412,1654.24041,28.3205,24.805,-9.83,10.518,-1.605968246,207.64,94.955,0.3322,326.68,153.405,103.105,0.320886995,0.405369448,284.3815514,12.25877936,8.048032884,2.186720025,0.600316322,0.492656312,0.497787362,0.466480183,0.312690154,0.415752979,0.486155135,0.39864329,0.371858364,0.464610186,0.460602797,0.476178019,0.383168865,0.491146533,0.720862064,0.442380563,0.551170136,0.67114975,0.602473996,0.614385164,0.338252956,0.449893991,0.452435461,0.364279181,0.460665679,0.432602183,0.421521107,0.481846616,0.46458964,0.65555705,0.415413107,0.51322836,0.577741176,0.55231644,0.559747582,0.506648714,0.16343113,0.437981951,0.349137268,0.494698564,0.729960826,0.49873878,0.503677727,0.52153477,0.730859722,0.508435906,0.7265995,0.521749205,0.751963623,0.381707233,0.536445095,0.512459336,0.687112112,0.651966639,636
M-249,132.345,0.053746532,6.465,0.23,4.435,1.7036,0.074107719,4.4754,3.8097,7.143468,1610.34879,28.2395,24.715,-11.822,12.414,-1.606138436,198.76,90.245,0.3358,313.72,146.595,96.895,0.359857753,0.458135822,271.7404396,9.682981047,8.035097393,2.202448889,0.638745766,0.441674887,0.439569783,0.502130527,0.401433051,0.438717477,0.499611492,0.350898891,0.320134226,0.423128368,0.418777128,0.421931481,0.330237892,0.439260652,0.634967481,0.392364397,0.509190282,0.596143863,0.526994665,0.542260714,0.28447323,0.399836238,0.401894978,0.304247462,0.401407355,0.357717132,0.364424979,0.423569513,0.520835985,0.5642596,0.358701386,0.461023912,0.500644039,0.472892276,0.479590825,0.467241653,0.187424684,0.394719444,0.326871755,0.457237137,0.671965027,0.422584934,0.417194946,0.473132166,0.660739885,0.464826431,0.66172465,0.478906993,0.687591215,0.339439402,0.47294083,0.451913843,0.60338762,0.570538019,609
M-250,132.69,0.054841684,6.33,0.26,4.27,1.7012,0.073424764,4.4748,3.8034,7.092996,1588.40298,28.199,24.67,-12.656,13.2,-1.59647964,194.32,87.89,0.3376,307.24,143.19,93.79,0.377986698,0.483605561,265.3683575,8.428349916,8.028636148,2.2109455,0.654788166,0.415955024,0.410214817,0.520049818,0.444657209,0.447831522,0.5031881,0.327759135,0.295282819,0.40246936,0.397872648,0.395233292,0.30387867,0.413447618,0.593381369,0.368206837,0.487739601,0.559785436,0.49047317,0.507532562,0.259030158,0.374909007,0.376634862,0.274373724,0.372299796,0.321373088,0.335994858,0.394582174,0.553385675,0.520470431,0.331611424,0.43442506,0.463591681,0.434836437,0.441513534,0.44761692,0.198411409,0.373096727,0.315743169,0.438513917,0.642978739,0.384908727,0.374140814,0.449330107,0.62628189,0.443110379,0.629420442,0.457594892,0.655570797,0.319111702,0.442331225,0.422910807,0.563172219,0.531719978,617
M-251,141.125,0.040691228,4.25,0.25,2.25,1.595,0.021028852,4.3025,5.28,6.58025,1952.86825,31.075,24.7,-16.25,17.25,-1.386294361,137.25,33.75,0.3775,202.25,108,27.75,0.296512085,0.477935662,108.4337349,6.259432143,6.343446392,4.066666667,0.504564723,0.022111877,0.051194811,0.948390647,0.484721841,0.462752448,0.454356818,0.032954888,0.031117665,0.066279907,0.052665465,0.043114495,0.003074068,0.0485949,0.103825622,0,0.151096188,0.086494012,0.095265648,0.002819268,0.025729596,0.060443885,0.055284831,0.07564806,0.049079637,0.079846003,0.038948031,0.056751069,0.946398282,0.079708857,0.006534597,0.104355944,0.063905934,0.072804992,0.001389847,0.002939123,0.018795507,0.050997731,0.103586529,0,0.01910726,0.017297786,0.031927411,0,0.008350322,0,0,0,0.011538889,0,0.01773799,0,0.021479162,0.0054825,632
M-252,128.85378,0.017756992,6.3327,0,4.6662,1.706496,0.051603633,4.43289,4.562877,7.13831943,2043.4623,26.664,24.46422,-4.4435556,4.4435556,-1.098602422,206.646,77.6589,0.376629,340.6326,139.986,71.6595,0.179164712,0.521480896,249.1578851,14.22210306,7.587902254,2.660944206,0.166355533,0.376700726,0.460194359,0.708689894,0.481619772,0.144017428,0.178597569,0.328217144,0.33340358,0.405682345,0.389162526,0.40160021,0.241396014,0.404633648,0.652865005,0.31064189,0.644529152,0.652368521,0.472891398,0.359124423,0.321746999,0.434692167,0.430405466,0.504557234,0.435386911,0.599727543,0.359585336,0.454415473,0.733074509,0.634275097,0.317582983,0.610487843,0.593054829,0.475893159,0.355446195,0.368642999,0.137747457,0.364043781,0.21556711,0.351835205,0.431004141,0.418729407,0.364500099,0.372020308,0.429471174,0.316740553,0.370210565,0.365576145,0.433808362,0.237039385,0.360935835,0.267895395,0.386716642,0.2916642,456
M-253,128.876,0.018239409,6.343,0,4.639,1.70868,0.052463273,4.429,4.59237,7.1564326,2039.969,26.832,24.5258,-4.722916,4.722916,-1.095386964,203.727,74.66,0.37622,331.887,139.999,69.725,0.176031974,0.532781085,239.3792683,13.85629529,7.548038066,2.728730244,0.172481054,0.379108486,0.455290647,0.706449732,0.499555248,0.150541247,0.184486412,0.329966161,0.331521128,0.408330678,0.38988405,0.405518391,0.250078964,0.409213959,0.640460763,0.2943924,0.645341314,0.629706344,0.474237912,0.346889978,0.317263558,0.431587611,0.425680026,0.505136377,0.433087529,0.592468405,0.359903563,0.451837528,0.737835812,0.61806214,0.300181768,0.603720294,0.569808399,0.47221084,0.341224465,0.34561819,0.145092978,0.368972226,0.224707587,0.32782339,0.412625089,0.432305838,0.388789641,0.349566367,0.413408494,0.295843935,0.356132465,0.341997943,0.416788799,0.214905184,0.341043837,0.247097286,0.372703032,0.273732312,469
M-254,139.17424,0.047297859,4.9332,0,3.3998,1.670643,0.117069953,4.361311,5.910757,6.81946366,2362.1241,31.01399,24.66679,-2.84334204,3.98140428,-1.50647952,176.4562,54.7243,0.370002,284.1745,126.0641,41.9923,0.283723739,0.708260111,173.728488,26.7437362,6.881804658,3.224457873,0.586813388,0.164453652,0.275544727,0.85846705,0.864992908,0.616887627,0.660375765,0.117002743,0.140152652,0.189542845,0.163710769,0.16114279,0.13866646,0.167711805,0.321212391,0.112831021,0.29072494,0.323006185,0.239164007,0.097469124,0.140802268,0.239358648,0.230740011,0.45005522,0.22401987,0.447597619,0.247933468,0.248775729,0.733560173,0.326011015,0.126111119,0.332078925,0.302300555,0.255178821,0.105973963,0.177643785,0.532885934,0.18537986,0.170904844,0.165202829,0.151542766,0.185370036,0.188085951,0.169183942,0.141196957,0.200981848,0.155379149,0.177003292,0.150120356,0.089919251,0.172271921,0.078800414,0.140729916,0.070605121,718
M-255,142.72525,0.051484779,4.7691,0,3.2306,1.65149,0.138661208,4.336121,6.168478,6.82021448,2388.3496,32.50855,24.78469,-1.7034272,3.21829584,-1.498611682,163.3737,51.2269,0.35846,258.1337,119.7628,40.1507,0.319211704,0.686322503,159.6997849,28.0559028,6.646734882,3.189216993,0.661762356,0.15477205,0.258136266,0.841620763,0.857466247,0.707431686,0.732160882,0.095673865,0.119510806,0.158745768,0.134972047,0.137945756,0.151871737,0.142866975,0.25206479,0.089949117,0.217558972,0.248508704,0.194343661,0.080841322,0.120929567,0.209879069,0.20281039,0.442421295,0.199980603,0.415750252,0.245467001,0.223029119,0.763352707,0.264989762,0.103786469,0.276400912,0.240630246,0.21421481,0.088977374,0.145931022,0.61931605,0.169545877,0.165236042,0.135959845,0.132755419,0.185907011,0.210693725,0.142523378,0.125156759,0.19109245,0.156400467,0.149495242,0.134026189,0.071963678,0.136001244,0.064839484,0.115539293,0.060687184,657
